sample_id	experiment	well	cell_number	concentration	ERCC	individual.1	individual.2	image_individual	image_label	raw	umi	mapped	unmapped	reads_ercc	reads_hs	reads_egfp	reads_mcherry	molecules	mol_ercc	mol_hs	mol_egfp	mol_mcherry	detect_ercc	detect_hs	chip_id	chipmix	freemix	snps	reads	avg_dp	min_dp	snps_w_min	valid_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	molecule_outlier	filter_all	rfp.median.log10sum	gfp.median.log10sum	dapi.median.log10sum	rfp.median.log10sum.adjust	gfp.median.log10sum.adjust	dapi.median.log10sum.adjust	size	perimeter	eccentricity	theta
20170914-H05	20170914	H05	1	2.006739603	50x dilution	NA19101	NA19160	19101_19160	92	4119664	2633716	1818846	814870	179773	1638572	495	6	130430	3893	126491	41	5	45	8171	NA19160	0.30126	0.13423	311848	7821	0.03	1	3248	TRUE	TRUE	0.309399342981552	TRUE	0.0988390440971913	TRUE	TRUE	0.0216550872489195	0.077195875432999	FALSE	FALSE	TRUE	2.05368763300885	2.97200320102319	3.11393204563336	-0.180379455511031	0.286059106251622	0.225529834398047	1498	117	0.535636422851157	5.99980788727888
20170914-H06	20170914	H06	1	2.207035439	50x dilution	NA19101	NA19160	19101_19160	91	4927014	3099635	2186686	912949	218971	1967028	662	25	139880	3909	135938	30	3	50	8414	NA19101	0.27836	0.11036	311848	8466	0.03	1	3574	TRUE	TRUE	0.294534356464551	TRUE	0.100138291460228	TRUE	TRUE	0.0178516789894552	0.069108319759556	FALSE	FALSE	TRUE	2.70897176420804	2.90319284928828	2.97328424868859	0.382511079261876	0.0114661872339399	0.0883470019446237	1291	113	0.575368595389051	3.89078994299441
20170914-H07	20170914	H07	1	1.622725748	50x dilution	NA19101	NA19160	19101_19160	46	4805872	3045707	2159687	886020	187263	1971913	451	60	146426	3950	142431	41	4	45	8611	NA19101	0.28111	0.09088	311848	9081	0.03	1	3664	TRUE	TRUE	0.290907825342359	TRUE	0.0867083980224912	TRUE	TRUE	0.0210933286340601	0.0722298600394642	FALSE	FALSE	TRUE	1.9334528389135	3.08301763886167	3.11087146286598	-0.287522120360318	0.228418335009614	0.186549936935171	1638	132	0.690304015388908	0.0291353313820029
20170914-H08	20170914	H08	1	1.682374465	50x dilution	NA19101	NA19160	19101_19160	47	4515728	2864973	2013300	851673	211533	1801334	433	0	132155	3960	128159	36	0	45	8126	NA19101	0.31499	0.11406	311848	7822	0.03	1	3327	TRUE	TRUE	0.297270864332753	TRUE	0.105067799135747	TRUE	TRUE	0.0187204833288423	0.0711467168220885	FALSE	FALSE	TRUE	2.87890198381474	2.7618160150001	2.90857312328698	0.415289575570768	-0.0848875942324372	0.0185223703066697	1177	105	0.703038216678642	3.55440070627062
20170914-H10	20170914	H10	1	1.835693466	50x dilution	NA19101	NA19160	19101_19160	96	4000643	2568317	1799773	768544	138697	1660345	728	3	141258	3704	137522	31	1	48	8569	NA19160	0.17147	0.06674	311848	8962	0.03	1	3701	TRUE	TRUE	0.299240319633441	TRUE	0.0770636074660527	TRUE	TRUE	0.0267056965904093	0.0828273641923817	FALSE	FALSE	TRUE	2.25134711435579	3.14944793921854	3.07969158255734	-0.0880411943582478	0.530448349058519	0.205140139128746	1775	135	0.64992633237109	5.65617423409799
20170914-H11	20170914	H11	1	1.698105713	50x dilution	NA19101	NA19160	19101_19160	95	4130611	2645160	1860945	784215	217941	1642407	596	1	118227	3886	114312	28	1	43	7838	NA19160	0.23999	0.06835	311848	6915	0.02	1	2911	TRUE	TRUE	0.29647166901057	TRUE	0.117113079645019	TRUE	TRUE	0.0178305137628991	0.0696002878701808	FALSE	FALSE	TRUE	2.71330094904565	2.75103180523206	2.96183070454858	0.36896266031175	-0.176321129095399	0.125678993471013	1473	122	0.802609780383988	3.23437126326595
20170914-H12	20170914	H12	1	2.032901801	50x dilution	NA19101	NA19160	19101_19160	94	4685449	3033174	2065640	967534	223459	1841124	1050	7	125349	3856	121432	58	3	43	7900	NA19160	0.23752	0.09647	311848	7579	0.02	1	3094	TRUE	TRUE	0.318984008170979	TRUE	0.108179063147499	TRUE	TRUE	0.0172559619438018	0.0659553620505735	FALSE	FALSE	TRUE	2.08103497249217	3.08867297452502	3.24057380523732	-0.532309714968454	0.362771932388325	0.350696230617455	2262	148	0.536054522926871	0.0663772994042802
20170915-A02	20170915	A02	1	5.121623493	50x dilution	NA18855	NA18511	18511_18855	2	4457096	2607078	1616738	990340	94964	1521248	468	58	143116	2954	140127	31	4	46	8646	NA18855	0.2421	0.08766	311848	8736	0.03	1	3548	TRUE	TRUE	0.379865888170588	TRUE	0.0587380268169611	TRUE	TRUE	0.0311065245777347	0.0921131860156924	FALSE	FALSE	TRUE	1.93214314500035	3.17516651060691	2.99760229861419	-0.333224000784549	0.395565848666845	0.191048046891126	1118	104	0.588532093115222	6.0899383478149
20170915-A04	20170915	A04	1	4.946386543	50x dilution	NA18855	NA18511	18511_18855	49	4665116	2737040	1699244	1037796	116166	1582312	766	0	142138	3130	138972	36	0	44	8250	NA18511	0.24467	0.06795	311848	7802	0.03	1	3327	TRUE	TRUE	0.379167275596995	TRUE	0.068363342757132	TRUE	TRUE	0.0269442005406057	0.0878284434422541	FALSE	FALSE	TRUE	1.60842253700192	3.16306196451662	2.93917857207913	-0.986002796665748	0.196157779569369	0.141102006610642	1503	124	0.560517292891328	0.541858047425126
20170915-A05	20170915	A05	1	4.971532334	50x dilution	NA18855	NA18511	18511_18855	50	4328683	2528581	1568505	960076	142607	1425333	565	0	113934	2928	110974	32	0	41	7699	NA18855	0.35918	0.07116	311848	6500	0.02	1	2802	TRUE	TRUE	0.379689636203072	TRUE	0.090919059869111	TRUE	TRUE	0.0205319514469837	0.077858296973409	FALSE	FALSE	TRUE	2.43055410976025	2.59878892097595	2.789293949907	0.155997182151043	-0.292351322160447	-0.129112733959292	763	85	0.699380526692029	2.63235969044039
20170915-A08	20170915	A08	1	4.403077729	50x dilution	NA18855	NA18511	18511_18855	5	4366327	2669220	1765181	904039	115262	1649226	670	23	131585	2763	128791	28	3	44	8436	NA18855	0.29503	0.08171	311848	7803	0.03	1	3265	TRUE	TRUE	0.338690329009973	TRUE	0.0652975530554657	TRUE	TRUE	0.023971473686037	0.0780917836609416	FALSE	FALSE	TRUE	1.69797496148635	3.21793158805784	3.03314859638997	-0.334397303714805	0.147887031360362	0.0861614710742944	1191	112	0.788815276246361	0.318912885218596
20170915-A09	20170915	A09	1	4.450303938	50x dilution	NA18855	NA18511	18511_18855	4	3746556	2325551	1545902	779649	126450	1419266	186	0	114490	2973	111490	27	0	47	7952	NA18855	0.27625	0.07259	311848	7438	0.02	1	3010	TRUE	TRUE	0.335253451762615	TRUE	0.0817969056253242	TRUE	TRUE	0.0235112692763938	0.0785546895367042	FALSE	FALSE	TRUE	3.10800548444099	3.03029553730425	2.90276728576726	0.718463660564352	0.187232280803578	0.0353564770293509	920	100	0.845411663328073	4.26106082125851
20170915-A12	20170915	A12	1	5.019743548	50x dilution	NA18855	NA18511	18511_18855	54	4128396	2431443	1501034	930409	112322	1388036	670	6	123423	2820	120572	28	3	41	8004	NA18511	0.31253	0.14131	311848	6764	0.02	1	2954	TRUE	TRUE	0.382657129943001	TRUE	0.0748297506918564	TRUE	TRUE	0.0251063905557237	0.0868651821710676	FALSE	FALSE	TRUE	2.56677323068091	2.69175692483583	2.60710878058945	0.350064438215551	-0.271369096515806	-0.332079327283201	873	95	0.816987201833193	3.01075228908587
20170915-B01	20170915	B01	1	3.757939183	50x dilution	NA18855	NA18511	18511_18855	9	3937710	2415129	1607292	807837	130813	1475751	578	150	113670	2818	110817	33	2	39	7875	NA18855	0.32412	0.07802	311848	6921	0.02	1	2909	TRUE	TRUE	0.334490207355383	TRUE	0.0813872028231336	TRUE	TRUE	0.0215422014631573	0.0750919362412765	FALSE	FALSE	TRUE	2.99796268294972	2.87329580564478	2.80022717625471	0.503513457007392	0.0319566598877064	-0.00944182258518955	920	98	0.800488189055068	3.96192222695283
20170915-B02	20170915	B02	1	4.132932989	50x dilution	NA18855	NA18511	18511_18855	8	3723517	2292453	1499391	793062	122644	1376045	702	0	107924	2792	105085	47	0	45	7609	NA18855	0.28276	0.09187	311848	6885	0.02	1	2756	TRUE	TRUE	0.345944715115206	TRUE	0.0817958757922383	TRUE	TRUE	0.0227650761553765	0.0763674153098191	FALSE	FALSE	TRUE	1.79301022350117	3.15117628921716	2.91969979416652	-0.475865131497796	0.319903207073511	0.0897426709139166	2264	145	0.444146959885958	0.0801063953856014
20170915-B03	20170915	B03	1	4.373895893	50x dilution	NA18855	NA18511	18511_18855	7	4718529	2794862	1786125	1008737	99353	1685669	1100	3	146137	2773	143321	41	2	43	8728	NA18855	0.23944	0.09997	311848	8998	0.03	1	3658	TRUE	TRUE	0.360925512601338	TRUE	0.0556248862761565	TRUE	TRUE	0.0279105814620595	0.0850232163016583	FALSE	FALSE	TRUE	2.05765577462934	3.16991933196169	3.12736386289607	-0.282472947797228	0.220903790482005	0.223036045708231	1437	117	0.3011439885297	0.0394623524556827
20170915-B04	20170915	B04	1	4.658206379	50x dilution	NA18855	NA18511	18511_18855	55	4906942	2945630	1914409	1031221	114260	1799299	842	8	147298	2869	144375	47	7	40	8631	NA18511	0.2442	0.08009	311848	8659	0.03	1	3516	TRUE	TRUE	0.350085041230569	TRUE	0.0596842158598293	TRUE	TRUE	0.0251093996149134	0.0802395821928429	FALSE	FALSE	TRUE	1.83257585881803	3.2011047125285	2.96716498199825	-0.603911161993462	0.389162358548694	0.145305416396833	2383	153	0.521572689333798	0.0890173105355787
20170915-B05	20170915	B05	1	5.289588016	50x dilution	NA18855	NA18511	18511_18855	56	4952123	2968815	1899066	1069749	105862	1792539	663	2	156542	2973	153535	32	2	41	9035	NA18511	0.21816	0.11172	311848	9626	0.03	1	3962	TRUE	TRUE	0.360328615962935	TRUE	0.055744244802445	TRUE	TRUE	0.0280837316506395	0.0856522508017957	FALSE	FALSE	TRUE	1.9354416836878	3.15480314815922	2.82514924463977	-0.316108644824661	0.303604406570875	-0.0730949500148212	2234	146	0.464023685736069	6.2016869862106
20170915-B06	20170915	B06	1	3.804837429	50x dilution	NA18855	NA18511	18511_18855	57	4291498	2613313	1674798	938515	130374	1544165	258	1	121403	2868	118516	18	1	42	7966	NA18511	0.30717	0.13824	311848	6968	0.02	1	2949	TRUE	TRUE	0.359128431994177	TRUE	0.0778446117083971	TRUE	TRUE	0.0219982511850522	0.0767508653544148	FALSE	FALSE	TRUE	2.13194029780436	3.08051230634317	2.91947473529512	-0.119772626375141	0.183836398205976	0.0826170765547589	1013	100	0.69858173437777	6.0626749230891
20170915-B08	20170915	B08	1	4.44646665	50x dilution	NA18855	NA18511	18511_18855	11	4603919	2849503	1772967	1076536	133975	1638123	869	0	128398	2845	125489	64	0	45	7908	NA18855	0.37043	0.08635	311848	7372	0.02	1	3041	TRUE	TRUE	0.377797812460629	TRUE	0.0755654222554622	TRUE	TRUE	0.021235305094234	0.0766053586940663	FALSE	FALSE	TRUE	1.58632077308871	3.17868415867647	3.02621281039617	-0.480796672905516	0.212260128953069	0.101329820715097	1916	138	0.423774373293106	0.290176361250188
20170915-B10	20170915	B10	1	3.370721047	50x dilution	NA18855	NA18511	18511_18855	58	4941167	2936011	1899131	1036880	105770	1792844	440	77	155924	2878	153014	28	4	43	8753	NA18511	0.22189	0.11988	311848	9477	0.03	1	3922	TRUE	TRUE	0.353159439797739	TRUE	0.0556938936808467	TRUE	TRUE	0.0272099839273896	0.0853470798351669	FALSE	FALSE	TRUE	1.99971123586463	3.13414853113251	3.03045763088812	-0.206989998834794	0.247311262494612	0.107314380348202	1535	124	0.403224647937313	6.12470470898724
20170915-B12	20170915	B12	1	2.912596328	50x dilution	NA18855	NA18511	18511_18855	60	5406623	3060757	1755860	1304897	151496	1603583	725	56	127888	2970	124884	31	3	45	7830	NA18855	0.34624	0.14474	311848	6899	0.02	1	2816	TRUE	TRUE	0.426331459831669	TRUE	0.086280227352978	TRUE	TRUE	0.01960447800602	0.0778781017259475	FALSE	FALSE	TRUE	2.99167812688375	3.00398843101268	2.91191470093626	0.465251455571703	0.298205453466242	0.0414910270572921	1838	134	0.519549181771895	4.66708789375793
20170915-C01	20170915	C01	1	3.127529188	50x dilution	NA18855	NA18511	18511_18855	15	4751862	2966947	1919573	1047374	173980	1744958	549	86	121764	2985	118741	34	4	45	7806	NA18855	0.36801	0.10658	311848	7108	0.02	1	2920	TRUE	TRUE	0.353014057885092	TRUE	0.0906347401218917	TRUE	TRUE	0.0171571444993677	0.0680480561709795	FALSE	FALSE	TRUE	1.81415377214682	3.13834186986615	3.06113424788047	-0.714692636534932	0.170286638696687	0.141561974197477	1545	121	0.206313397337056	0.503860903349967
20170915-C02	20170915	C02	1	3.488828365	50x dilution	NA18855	NA18511	18511_18855	14	4191554	2495355	1583519	911836	134342	1449107	70	0	132372	2692	129671	9	0	45	6602	NA18855	0.50961	0.20911	311848	3502	0.01	1	2025	TRUE	TRUE	0.365413337981971	TRUE	0.0848376306188937	TRUE	TRUE	0.0200384094326421	0.0894833852848685	FALSE	FALSE	TRUE	1.32551422272836	1.53762187574643	2.53788787502126	-0.964095878766739	-1.24136552069699	-0.326542155549174	1504	122	0.54568341247955	1.85448437693595
20170915-C03	20170915	C03	1	4.937124523	50x dilution	NA18855	NA18511	18511_18855	13	4977425	2999788	1819194	1180594	103006	1715376	809	3	160026	2999	156975	51	1	41	8928	NA18511	0.25092	0.06085	311848	9812	0.03	1	4106	TRUE	TRUE	0.393559144846236	TRUE	0.0566217786558223	TRUE	TRUE	0.0291148088460866	0.0915105492906512	FALSE	FALSE	TRUE	1.84094188908222	3.12310242842275	2.98615385831745	-0.697750914152114	0.190705675825664	0.108389217359443	1437	118	0.518801669059214	0.460997404522921
20170915-C05	20170915	C05	1	4.607241674	50x dilution	NA18855	NA18511	18511_18855	62	4813315	2821831	1643756	1178075	138782	1504399	574	1	132295	3114	129151	29	1	48	8201	NA18855	0.25187	0.07149	311848	7516	0.02	1	3246	TRUE	TRUE	0.417486022373416	TRUE	0.0844298058835983	TRUE	TRUE	0.0224380683373925	0.0858489004579237	FALSE	FALSE	TRUE	2.92277644340419	2.5982984346664	2.61546095757581	0.590612769822318	-0.0838362582868668	-0.241239277700143	474	63	0.518831746434587	3.66684025030019
20170915-C06	20170915	C06	1	3.267846888	50x dilution	NA18855	NA18511	18511_18855	63	4927620	3079635	2073235	1006400	132655	1939236	1314	30	151707	3015	148632	56	4	41	8961	NA18855	0.28973	0.07642	311848	9768	0.03	1	3991	TRUE	TRUE	0.326791973724159	TRUE	0.0639845458908421	TRUE	TRUE	0.0227281293581094	0.0766446167459763	FALSE	FALSE	TRUE	1.92967293490541	3.2478525724562	3.05396867377492	0.161206013031627	0.307914333614231	0.0808021290600216	1888	135	0.53436616215236	5.18726833387277
20170915-C07	20170915	C07	1	5.206913446	50x dilution	NA18855	NA18511	18511_18855	18	3693736	2256531	1531080	725451	97593	1432777	710	0	131298	2723	128522	53	0	39	8269	NA18511	0.27077	0.10541	311848	7741	0.02	1	3277	TRUE	TRUE	0.321489489840822	TRUE	0.0637412806646289	TRUE	TRUE	0.0279015913026549	0.0897013282597362	FALSE	FALSE	TRUE	2.67397221179538	2.7594381356224	2.85638461553539	0.354411468426149	-0.162044602753384	-0.115325180054536	1043	98	0.583281172120739	3.24986154821793
20170915-C08	20170915	C08	1	4.381653527	50x dilution	NA18855	NA18511	18511_18855	17	4606205	2891925	1900919	991006	127058	1773123	737	1	135765	2977	132761	26	1	42	8324	NA18511	0.30037	0.1053	311848	8286	0.03	1	3361	TRUE	TRUE	0.342680394546885	TRUE	0.0668403019802527	TRUE	TRUE	0.0234302444552881	0.0748741063084738	FALSE	FALSE	TRUE	1.69436100567672	3.05192428649428	2.94883093895792	-0.821885538834982	0.152183460768617	0.126922079547223	1337	116	0.620923868181318	0.566704543550125
20170915-C11	20170915	C11	1	4.256333571	50x dilution	NA18855	NA18511	18511_18855	65	4935706	2997611	2011580	986031	131766	1879056	729	29	147491	3078	144366	46	1	38	8654	NA18855	0.30156	0.0734	311848	8754	0.03	1	3596	TRUE	TRUE	0.328938945046572	TRUE	0.0655037333837083	TRUE	TRUE	0.0233595920040071	0.0768290034996296	FALSE	FALSE	TRUE	1.87904829796304	3.14446368805911	2.95082060890064	-0.338218540081003	0.319957303927652	-0.0111760672944943	994	98	0.636618112071381	6.2046439429719
20170915-D01	20170915	D01	1	3.239448956	50x dilution	NA18855	NA18511	18511_18855	21	4111154	2499752	1504306	995446	153846	1350110	350	0	102005	2976	99005	24	0	41	6935	NA18511	0.35274	0.08752	311848	5672	0.02	1	2348	TRUE	TRUE	0.398217903215999	TRUE	0.102270415726588	TRUE	TRUE	0.0193440193440193	0.0733310619134737	FALSE	FALSE	TRUE	1.61915338283757	2.9445431008377	2.89293976419809	-0.616486629953711	-0.05060350569341	-0.134729738193171	1723	129	0.685258062333207	0.941945714050484
20170915-D02	20170915	D02	1	4.412400577	50x dilution	NA18855	NA18511	18511_18855	20	4343073	2659210	1785622	873588	113075	1672141	404	2	137098	2862	134200	35	1	38	8283	NA18511	0.25596	0.10911	311848	8392	0.03	1	3429	TRUE	TRUE	0.328514107573302	TRUE	0.0633252726500906	TRUE	TRUE	0.0253106345346009	0.0802563898618597	FALSE	FALSE	TRUE	2.57477207180139	2.56177829343875	2.71446119060874	0.469510397734377	-0.200571475222572	-0.220420812056681	1135	103	0.340247875654878	3.30337879675739
20170915-D03	20170915	D03	1	5.578500452	50x dilution	NA18855	NA18511	18511_18855	19	4802008	2858368	1733098	1125270	117548	1614649	852	49	133428	2865	130514	45	4	40	8194	NA18855	0.24879	0.11405	311848	7868	0.03	1	3230	TRUE	TRUE	0.393675691863329	TRUE	0.0678253624434394	TRUE	TRUE	0.0243730220845952	0.0808311899366364	FALSE	FALSE	TRUE	2.538759538968	3.07388198459442	2.84450116089135	0.0706181953519298	0.278989096003533	-0.0319767288725101	951	94	0.591720380572405	5.38564174834435
20170915-D06	20170915	D06	1	3.180610559	50x dilution	NA18855	NA18511	18511_18855	69	4905918	2937713	1890776	1046937	167102	1722993	681	0	125884	3047	122809	28	0	43	8112	NA18855	0.34541	0.08693	311848	7109	0.02	1	3046	TRUE	TRUE	0.356378243892443	TRUE	0.0883774704142638	TRUE	TRUE	0.0182343718208041	0.0712765519070594	FALSE	FALSE	TRUE	3.10319980900993	2.86708603483864	2.58574112074748	0.673228506091411	0.0527759555426335	-0.283773040917242	717	81	0.534582683036882	3.99895968484667
20170915-D07	20170915	D07	1	4.808929712	50x dilution	NA18855	NA18511	18511_18855	24	4294456	2707330	1772592	934738	132241	1639674	677	0	125483	2832	122612	39	0	39	7993	NA18855	0.27721	0.11137	311848	7117	0.02	1	2996	TRUE	TRUE	0.345261937037598	TRUE	0.07460317997599	TRUE	TRUE	0.0214154460416966	0.0747782790969424	FALSE	FALSE	TRUE	2.89483043380309	2.8536278810263	2.84698929720468	0.267111493991512	0.0363629851683189	-0.0440962007738461	962	94	0.434098503433136	4.02284350072983
20170915-D08	20170915	D08	1	4.661762325	50x dilution	NA18855	NA18511	18511_18855	23	4954728	2977743	1837056	1140687	131638	1704459	899	60	132405	2900	129461	41	3	44	8351	NA18855	0.29945	0.06798	311848	7643	0.02	1	3259	TRUE	TRUE	0.383071003777022	TRUE	0.0716570425724638	TRUE	TRUE	0.0220301128853371	0.0759543057357202	FALSE	FALSE	TRUE	2.91053935394312	3.01102594089795	2.76976868955895	0.401713345831634	0.0758683239383742	-0.161545594262858	755	83	0.527480476913725	4.13727355541557
20170915-D11	20170915	D11	1	3.627090772	50x dilution	NA18855	NA18511	18511_18855	71	4176926	2567538	1695799	871739	166887	1528330	565	17	108614	3025	105550	37	2	45	7337	NA18511	0.27014	0.09682	311848	5897	0.02	1	2635	TRUE	TRUE	0.339523309878958	TRUE	0.0984120169902211	TRUE	TRUE	0.0181260373785855	0.0690623098414609	FALSE	FALSE	TRUE	1.612974863648	2.88070119931331	2.73483996751987	-0.643535666524112	0.064354223041212	-0.190571154909867	1379	115	0.578805744288678	0.691874032969015
20170915-E01	20170915	E01	1	3.736140757	50x dilution	NA18855	NA18511	18511_18855	25	5495910	3512654	2275651	1237003	161036	2114230	381	4	178001	3867	174055	77	2	49	9082	NA18511	0.30177	0.1649	311848	10865	0.03	1	4349	TRUE	TRUE	0.35215623286552	TRUE	0.0707648053238392	TRUE	TRUE	0.0240132641148563	0.0823254801984647	FALSE	FALSE	TRUE	1.54262115999955	3.14820019429776	3.03045139716283	-0.749628692666694	0.0737319666544747	0.0737876039950205	2580	157	0.469028760875369	0.687415906809532
20170915-E02	20170915	E02	1	2.581285966	50x dilution	NA18855	NA18511	18511_18855	26	4402175	2499329	1429804	1069525	157461	1272158	184	1	123062	3069	119974	18	1	41	7265	NA18511	0.54281	0.24522	311848	4480	0.01	1	2363	TRUE	TRUE	0.42792485503109	TRUE	0.110127681836112	TRUE	TRUE	0.0194905405147941	0.0943074680975162	FALSE	FALSE	TRUE	1.77789891275384	1.21724068862177	2.37774586733899	-0.40610861328277	-1.33217396579169	-0.470628736259422	2006	167	0.838159603597738	2.13569382598618
20170915-E03	20170915	E03	1	4.479136369	50x dilution	NA18855	NA18511	18511_18855	27	5701812	3319340	2038599	1280741	104931	1932484	1182	2	185358	3391	181910	56	1	52	9329	NA18855	0.26416	0.09961	311848	10984	0.04	1	4450	TRUE	TRUE	0.385842064988823	TRUE	0.0514721139370715	TRUE	TRUE	0.032316474635713	0.094132732793648	FALSE	FALSE	TRUE	2.04016316085052	3.22844985795234	3.08079870286941	-0.255551414736725	0.51585567416851	0.268670584893969	1317	113	0.592457895367042	5.8783699172292
20170915-E04	20170915	E04	1	2.705424809	50x dilution	NA18855	NA18511	18511_18855	75	4662656	2665726	1582816	1082910	168489	1414038	288	1	110700	3044	107606	49	1	41	7624	NA18855	0.39894	0.1033	311848	6036	0.02	1	2653	TRUE	TRUE	0.406234549237243	TRUE	0.106448886036027	TRUE	TRUE	0.0180664613120144	0.076098379251477	FALSE	FALSE	TRUE	2.7890316765633	2.62754977688585	2.67916685937433	0.429748681889508	-0.12112011061415	-0.175417453998324	601	73	0.646845177083967	3.45823053716145
20170915-E05	20170915	E05	1	5.290404022	50x dilution	NA18855	NA18511	18511_18855	74	5170131	3076117	1931686	1144431	147439	1783640	605	2	137929	3094	134788	45	2	43	8242	NA18511	0.33053	0.15174	311848	7878	0.03	1	3279	TRUE	TRUE	0.37203753953442	TRUE	0.0763265872403693	TRUE	TRUE	0.0209849497080148	0.0755690610212823	FALSE	FALSE	TRUE	2.86279963655521	2.5605144511545	2.77999818013127	0.530182221198542	-0.193305165858864	-0.145703241337633	878	92	0.763337753990875	3.3781400404205
20170915-E07	20170915	E07	1	3.929925409	50x dilution	NA18855	NA18511	18511_18855	28	4571450	2719620	1765571	954049	155410	1609549	609	3	128270	3172	125065	30	3	43	8340	NA18855	0.36239	0.16606	311848	7474	0.02	1	3186	TRUE	TRUE	0.350802317970893	TRUE	0.0880225150956829	TRUE	TRUE	0.020410526993115	0.0777018904053247	FALSE	FALSE	TRUE	2.90881336851238	2.63313900409695	2.81754529672311	0.614778946389523	-0.178776131274855	-0.0642120734011558	774	87	0.71145940070676	3.4732631168565
